"gene_id","lfc"
"k141_102887_1_Catalyzes_the_attachment_of_alanine_",0.202869733877783
"k141_102887_2_Belongs_to_the_class-I_aminoacyl-tRN",1.10035737371048
"k141_105745_10_-",0.241532246353813
"k141_105745_11_PBS_lyase_HEAT-like_repeat",0.00140888479587115
"k141_105745_12_sister_chromatid_segregation",-0.458874992052325
"k141_105745_8_Ribosomal_protein_L15E",0.797424942871673
"k141_105745_9_-",1.15873662525292
"k141_106472_10_PFAM_Integrase_core_domain",-1.86871757742001
"k141_106472_4_ABC_transporter__phosphonate__peripl",0.625357078869184
"k141_106472_5_ABC_transporter",0.27627084118434
"k141_106472_6_phosphonate_ABC_transporter__inner_m",-0.467605606130044
"k141_106472_7_Catalyzes_the_ATP-_and_formate-depen",0.16211004177861
"k141_106472_8_-",-0.0251344291467785
"k141_108474_10_Catalyzes_the_reductive_methylation",0.941276856385541
"k141_108474_11_Belongs_to_the_MsrB_Met_sulfoxide_r",-0.465123232033196
"k141_108474_12_homoserine_dehydrogenase",0.77278678727585
"k141_108474_13_PUA_domain",1.62058163135278
"k141_108474_14_Component_of_the_proteasome_core__a",-0.121495011945824
"k141_108474_15_DoxX_family",0.0328926638475865
"k141_108474_16_Peptidase_dimerisation_domain",0.186069226973856
"k141_108474_17_Catalyzes_the_dehydration_of_the_S-",-0.502996949683183
"k141_108474_18_tRNA_methyltransferase_complex_GCD1",0.445097138102284
"k141_108474_21_-",0.689767519146731
"k141_108474_22_-",-1.52661924437385
"k141_108474_6_PAS_domain",0.883147875586534
"k141_108474_7_AMP-binding_enzyme_C-terminal_domain",-0.801479506993226
"k141_108474_8_-",1.43274696048345
"k141_108485_1_-",-2.71361995694252
"k141_108485_2_-",-1.22235862963038
"k141_112898_10_DNA-dependent_RNA_polymerase_cataly",1.14873416850196
"k141_112898_11_Cyclophilin-like",0.996417594166417
"k141_112898_12_S25_ribosomal_protein",-0.423382337601
"k141_112898_13_-",-1.31017232565021
"k141_112898_14_Deoxyhypusine_synthase",-2.81971168831305
"k141_112898_15_COG1301_Na_H_-dicarboxylate_symport",-0.0052466665597938
"k141_112898_16_COG1301_Na_H_-dicarboxylate_symport",-1.22235862963038
"k141_112898_17_-",-1.80242495641634
"k141_112898_19_low-complexity_proteins",-1.22235862963038
"k141_112898_21_Belongs_to_the_class-II_aminoacyl-t",0.829289092471408
"k141_112898_22_Belongs_to_the_arginase_family",0.960271407822104
"k141_112898_24_Belongs_to_the_CDP-alcohol_phosphat",-2.21628472283498
"k141_112898_25_ribosomal_protein",0.823440087533428
"k141_112898_26_pfkB_family_carbohydrate_kinase",-2.27608265285424
"k141_112898_3_UbiA_prenyltransferase",1.23388121059537
"k141_112898_4_Aldo_keto_reductase_family",-1.21664004943626
"k141_112898_5_-",-1.49320821521476
"k141_112898_7_Asparagine_synthase",-1.48501923511052
"k141_112898_8_Transcriptional_regulator",1.02048285834308
"k141_112898_9_Alba",3.13659490564426
"k141_126032_12_Amino_acid_kinase_family",-0.778657748595399
"k141_126032_14_Branched-chain_amino_acid_transport",-0.982843217934761
"k141_126032_22_phosphoserine_phosphatase",-0.103523386849144
"k141_126032_23_PFAM_ParB_domain_protein_nuclease",0.281780803081819
"k141_126032_24_Stabilizes_TBP_binding_to_an_archae",-0.629896055809282
"k141_126301_1_-",-0.209094254224561
"k141_126301_10_One_of_the_primary_rRNA_binding_pro",0.527876971005845
"k141_126301_4_Like-Sm_ribonucleoprotein_core",-0.00522943121438011
"k141_126301_5_metallopeptidase_activity",-1.69091714552024
"k141_126301_6_peptidyl-tyrosine_sulfation",0.728616109749929
"k141_126301_7_PFAM_ribosomal_protein_L7Ae_L30e_S12",1.02386274972666
