"gene_id","lfc"
"k141_101903_1_COG1541_Coenzyme_F390_synthetase",-0.227861810625067
"k141_101903_10_Binds_and_transfers_iron-sulfur__Fe",-0.788978654765421
"k141_101903_11_Is_required_not_only_for_elongation",0.459999988663651
"k141_101903_12_Part_of_a_membrane_complex_involved",-4.255308904135
"k141_101903_13_Part_of_a_membrane_complex_involved",1.26239445115111
"k141_101903_14_Part_of_a_membrane_complex_involved",1.18629636643998
"k141_101903_15_Part_of_a_membrane_complex_involved",-0.227852266210102
"k141_101903_16_Part_of_a_membrane_complex_involved",-0.227882950289081
"k141_101903_17_Part_of_a_membrane_complex_involved",1.29051485026723
"k141_101903_20_protein_conserved_in_bacteria",-0.596363812465522
"k141_101903_23_DoxX_family",-5.4777142958356
"k141_101903_24_Thiamine_pyrophosphate_enzyme__C-te",0.21264741806625
"k141_101903_25_belongs_to_the_aldehyde_dehydrogena",-1.47338515001861
"k141_101903_26_Belongs_to_the_glutamate_synthase_f",-0.26803348492884
"k141_101903_27_Sodium_hydrogen_exchanger_family",-0.227829212192657
"k141_101903_33_Acetyl-coenzyme_A_synthetase_N-term",-0.291784553966812
"k141_101903_34_Catalyzes_the_thermodynamically_fav",-0.299917248404518
"k141_101903_35_Belongs_to_the_citrate_synthase_fam",1.68130189994072
"k141_101903_36_2-methylcitrate_dehydratase",2.13505485778461
"k141_101903_39_PFAM_Patatin",-0.227853026001529
"k141_101903_4_PFAM_Transposase",-0.227841287677825
"k141_101903_42_-",-1.2495498433962
"k141_101903_6_PFAM_AIR_synthase_related_protein",-0.325907625889092
"k141_101903_7_Catalyzes_the_transfer_of_a_formyl_g",2.71796652247678
"k141_101903_8_Protein_of_unknown_function__DUF3108",-1.2947149542774
"k141_101903_9_Belongs_to_the_dCTP_deaminase_family",-1.22707049479455
"k141_102615_1_Releases_the_supercoiling_and_torsio",-0.242924373206669
"k141_103524_3_Protein_involved_in_catechol_1_2-dio",-0.227860138162922
"k141_103524_5_Transposase_zinc-binding_domain",-1.25144198179718
"k141_104296_24_Murein-degrading_enzyme_that_degrad",-0.599629384825099
"k141_104296_54_short_chain_amide_porin",-0.961877264110454
"k141_105059_1_NUDIX_hydrolase",-0.227851174835085
"k141_105059_11_Trypsin",-0.227815325856439
"k141_105059_12_Belongs_to_the_resistance-nodulatio",-0.227824450514082
"k141_105059_13_Belongs_to_the_membrane_fusion_prot",-0.227865282532046
"k141_105059_14_Catalyzes_the_condensation_of_panto",-4.25536931987103
"k141_105059_15_Catalyzes_the_reversible_reaction_i",2.77812216142301
"k141_105059_16_PFAM_7_8-Dihydro-6-hydroxymethylpte",1.19176346771881
"k141_105059_17_Adds_poly_A__tail_to_the_3'_end_of_",-0.300518447592215
"k141_105059_18_Signal_transduction_protein",4.95633803111806
"k141_105059_19_Protein_of_unknown_function__DUF113",2.14217012629037
"k141_105059_2_Belongs_to_the_peptidase_S1B_family",-0.227855350214148
"k141_105059_20_nuclease",-0.227857701512915
"k141_105059_21_PFAM_toluene_tolerance",3.80203649413845
"k141_105059_22_pfam_rdd",-0.227859808332663
"k141_105059_23_Permease_YjgP_YjgQ",-0.22785962902982
"k141_105059_24_Permease_YjgP_YjgQ_family",-1.25327293428265
"k141_105059_25_Presumably_involved_in_the_processi",-0.225862783439788
"k141_105059_26_HAMP__Histidine_kinases__Adenylyl_c",2.006804373064
"k141_105059_31_Domain_in_cystathionine_beta-syntha",1.1924096458703
"k141_105059_33_Metallophosphoesterase",3.25523164019145
"k141_105059_34_Uncharacterised_protein_family_UPF0",-4.25535846699409
"k141_105059_39_PilZ_domain",-1.22615585246914
